21 60 4.0
40 57 5.0
19 43 7.0
21 38 9.0
3 58 10.0
20 50 11.0
4 56 12.0
12 37 14.0
18 33 14.0
60 62 15.0
7 58 16.0
41 45 16.0
43 44 16.0
11 58 17.0
58 63 17.0
0 19 19.0
1 48 19.0
49 55 19.0
18 47 20.0
5 43 21.0
15 48 21.0
15 61 21.0
16 38 21.0
28 63 21.0
6 13 22.0
18 31 22.0
29 60 22.0
0 10 23.0
11 55 23.0
0 14 24.0
23 39 24.0
16 33 25.0
24 35 26.0
4 40 27.0
17 30 27.0
2 32 29.0
13 57 30.0
10 59 32.0
13 42 32.0
31 52 32.0
8 24 33.0
36 39 34.0
5 47 36.0
23 35 36.0
2 27 37.0
28 61 37.0
46 53 38.0
4 22 39.0
22 36 39.0
14 13 42.0
12 20 43.0
25 54 43.0
12 54 44.0
45 48 44.0
32 42 48.0
17 53 51.0
26 53 52.0
26 51 53.0
32 34 53.0
25 41 56.0
27 51 58.0
9 22 71.0
30 45 85.0
