3 106 1.0
11 12 1.0
40 957 1.0
48 1155 1.0
89 165 1.0
98 584 1.0
109 183 1.0
115 117 1.0
148 1065 1.0
182 268 1.0
185 753 1.0
195 821 1.0
198 756 1.0
251 253 1.0
269 367 1.0
285 286 1.0
285 424 1.0
340 342 1.0
342 490 1.0
356 533 1.0
361 520 1.0
401 917 1.0
410 1340 1.0
417 813 1.0
447 449 1.0
464 940 1.0
508 509 1.0
559 1399 1.0
565 1077 1.0
669 1230 1.0
673 815 1.0
675 1255 1.0
738 740 1.0
744 745 1.0
755 1257 1.0
756 815 1.0
757 1245 1.0
868 870 1.0
873 1286 1.0
918 957 1.0
918 1252 1.0
1067 1069 1.0
1120 1183 1.0
1161 1162 1.0
1233 1234 1.0
1245 1248 1.0
1262 1266 1.0
1270 1361 1.0
1310 1311 1.0
1323 1330 1.0
1353 1361 1.0
26 105 2.0
34 508 2.0
40 1192 2.0
61 458 2.0
63 889 2.0
72 77 2.0
72 841 2.0
74 560 2.0
77 822 2.0
92 1179 2.0
98 102 2.0
98 1378 2.0
102 1029 2.0
118 147 2.0
118 946 2.0
122 1126 2.0
123 858 2.0
130 749 2.0
142 1073 2.0
206 907 2.0
217 417 2.0
218 1019 2.0
249 524 2.0
280 936 2.0
294 296 2.0
309 1090 2.0
310 519 2.0
340 414 2.0
352 1041 2.0
387 1192 2.0
409 835 2.0
410 687 2.0
417 1053 2.0
427 1289 2.0
442 1377 2.0
459 770 2.0
464 1405 2.0
483 1048 2.0
493 730 2.0
502 588 2.0
505 586 2.0
520 610 2.0
530 734 2.0
540 1383 2.0
545 646 2.0
561 658 2.0
561 1403 2.0
615 695 2.0
666 1314 2.0
720 1297 2.0
720 1317 2.0
729 1368 2.0
748 1409 2.0
754 1149 2.0
799 1107 2.0
813 815 2.0
842 942 2.0
842 993 2.0
870 1353 2.0
877 1368 2.0
1147 1399 2.0
1190 1236 2.0
1253 1356 2.0
1282 1288 2.0
1315 1340 2.0
3 654 3.0
4 1118 3.0
8 1060 3.0
24 937 3.0
37 1357 3.0
49 1226 3.0
49 1259 3.0
51 362 3.0
51 724 3.0
56 75 3.0
58 667 3.0
66 970 3.0
67 801 3.0
71 1272 3.0
73 786 3.0
76 536 3.0
80 487 3.0
98 1063 3.0
119 748 3.0
120 646 3.0
126 1356 3.0
145 1036 3.0
161 761 3.0
162 260 3.0
166 260 3.0
168 619 3.0
173 443 3.0
180 378 3.0
189 220 3.0
201 780 3.0
202 218 3.0
233 412 3.0
237 1109 3.0
249 588 3.0
251 884 3.0
268 401 3.0
273 843 3.0
276 832 3.0
291 720 3.0
305 1197 3.0
322 425 3.0
322 875 3.0
349 1060 3.0
349 1311 3.0
379 1300 3.0
387 720 3.0
393 1045 3.0
399 872 3.0
399 1100 3.0
402 927 3.0
402 1272 3.0
414 637 3.0
419 745 3.0
420 952 3.0
441 1027 3.0
442 744 3.0
443 542 3.0
446 769 3.0
452 1373 3.0
468 1322 3.0
487 599 3.0
496 761 3.0
519 672 3.0
534 1056 3.0
542 841 3.0
565 759 3.0
569 993 3.0
572 758 3.0
583 1324 3.0
584 1149 3.0
587 1014 3.0
588 724 3.0
597 1332 3.0
600 1159 3.0
606 1099 3.0
613 1008 3.0
648 850 3.0
652 1383 3.0
653 1388 3.0
676 762 3.0
684 1172 3.0
689 1212 3.0
709 712 3.0
719 809 3.0
724 1232 3.0
761 869 3.0
774 928 3.0
805 810 3.0
853 966 3.0
868 1253 3.0
903 1114 3.0
938 1164 3.0
955 1312 3.0
2 9 4.0
17 35 4.0
17 94 4.0
22 1109 4.0
23 155 4.0
34 1369 4.0
39 1194 4.0
57 709 4.0
63 1063 4.0
73 89 4.0
86 1345 4.0
90 1146 4.0
100 1357 4.0
107 336 4.0
112 233 4.0
112 1337 4.0
139 934 4.0
147 165 4.0
160 540 4.0
163 1072 4.0
164 1394 4.0
175 1147 4.0
194 600 4.0
201 695 4.0
203 1264 4.0
211 951 4.0
213 220 4.0
224 475 4.0
228 1130 4.0
230 1280 4.0
233 1212 4.0
234 1341 4.0
239 1337 4.0
247 1114 4.0
250 847 4.0
250 1416 4.0
254 738 4.0
265 422 4.0
273 949 4.0
294 1341 4.0
298 429 4.0
301 1183 4.0
322 1072 4.0
329 1302 4.0
335 906 4.0
352 626 4.0
364 512 4.0
366 516 4.0
369 807 4.0
392 1313 4.0
401 672 4.0
412 530 4.0
419 1098 4.0
421 998 4.0
423 980 4.0
424 1122 4.0
425 459 4.0
435 1120 4.0
453 1188 4.0
459 502 4.0
462 551 4.0
479 1263 4.0
494 1415 4.0
497 631 4.0
499 850 4.0
516 1262 4.0
517 1111 4.0
537 674 4.0
552 954 4.0
557 1374 4.0
566 935 4.0
567 1288 4.0
568 1250 4.0
583 888 4.0
599 706 4.0
602 880 4.0
605 1008 4.0
623 1277 4.0
643 797 4.0
659 858 4.0
667 1193 4.0
668 1329 4.0
690 1001 4.0
699 1170 4.0
703 1037 4.0
719 946 4.0
731 1071 4.0
736 1298 4.0
767 959 4.0
803 1176 4.0
846 1110 4.0
855 990 4.0
940 1012 4.0
994 1079 4.0
997 1133 4.0
1059 1177 4.0
1076 1154 4.0
1107 1291 4.0
1128 1388 4.0
1240 1244 4.0
4 193 5.0
5 883 5.0
9 211 5.0
13 578 5.0
15 74 5.0
21 804 5.0
23 497 5.0
23 979 5.0
24 905 5.0
34 1374 5.0
37 1117 5.0
42 317 5.0
45 912 5.0
49 586 5.0
61 872 5.0
70 809 5.0
78 410 5.0
83 270 5.0
88 548 5.0
92 816 5.0
93 276 5.0
96 464 5.0
106 1253 5.0
109 1287 5.0
117 877 5.0
127 1208 5.0
130 716 5.0
137 994 5.0
139 381 5.0
148 492 5.0
157 333 5.0
160 851 5.0
166 627 5.0
169 1276 5.0
171 775 5.0
172 808 5.0
174 1010 5.0
176 378 5.0
176 392 5.0
180 1364 5.0
184 270 5.0
185 942 5.0
191 943 5.0
196 834 5.0
200 1112 5.0
202 1057 5.0
205 1208 5.0
221 803 5.0
224 984 5.0
251 1127 5.0
256 1284 5.0
265 1241 5.0
266 809 5.0
279 288 5.0
281 615 5.0
291 1137 5.0
296 740 5.0
307 1016 5.0
320 480 5.0
321 540 5.0
323 1199 5.0
333 441 5.0
335 1177 5.0
341 1324 5.0
350 552 5.0
355 680 5.0
361 1270 5.0
371 853 5.0
372 1310 5.0
377 1049 5.0
378 1235 5.0
388 1247 5.0
414 1257 5.0
432 703 5.0
456 490 5.0
482 590 5.0
489 536 5.0
498 535 5.0
500 549 5.0
530 931 5.0
551 1203 5.0
552 920 5.0
554 1307 5.0
555 1268 5.0
556 1291 5.0
562 617 5.0
589 1263 5.0
594 1209 5.0
621 687 5.0
623 784 5.0
625 635 5.0
631 794 5.0
632 1148 5.0
632 1185 5.0
644 800 5.0
644 1046 5.0
649 950 5.0
650 1199 5.0
654 1347 5.0
660 1075 5.0
671 914 5.0
682 1186 5.0
732 1347 5.0
752 836 5.0
760 819 5.0
789 1402 5.0
794 1345 5.0
822 898 5.0
869 959 5.0
869 1057 5.0
883 1230 5.0
911 1182 5.0
912 1125 5.0
930 1278 5.0
945 1200 5.0
995 1221 5.0
1003 1134 5.0
1008 1017 5.0
1019 1235 5.0
1035 1146 5.0
1096 1351 5.0
1102 1410 5.0
1113 1193 5.0
1174 1382 5.0
1188 1294 5.0
1238 1325 5.0
1268 1274 5.0
0 226 6.0
1 1395 6.0
3 923 6.0
27 1021 6.0
31 423 6.0
38 1136 6.0
41 1121 6.0
43 708 6.0
43 1289 6.0
45 550 6.0
50 1337 6.0
64 1108 6.0
66 1104 6.0
69 392 6.0
78 903 6.0
85 507 6.0
97 582 6.0
